FiscalYear,MonthYear,Town,AdmMonth,PrimaryDrug,AdmCount
2016,15-Jul,Portland,7,Alcohol,12
2016,15-Jul,Portland,7,Heroin,6
2016,15-Aug,Portland,8,Alcohol,9
2016,15-Aug,Portland,8,Heroin,7
2016,15-Sep,Portland,9,Alcohol,13
2016,15-Sep,Portland,9,Heroin,6
2016,15-Oct,Portland,10,Alcohol,7
2016,15-Nov,Portland,11,Alcohol,6
2016,16-Jun,Stafford,6,Heroin,8
2016,15-Dec,Portland,12,Alcohol,10
2016,16-Feb,Prospect,2,Heroin,6
2016,16-May,Prospect,5,Heroin,7
2016,16-Jun,Prospect,6,Heroin,9
2016,15-Jul,Prospect,7,Heroin,8
2016,15-Aug,Prospect,8,Heroin,7
2016,15-Sep,Prospect,9,Heroin,6
2016,15-Oct,Prospect,10,Heroin,6
2016,16-Jan,Putnam,1,Heroin,8
2016,16-Feb,Putnam,2,Heroin,6
2016,16-Mar,Putnam,3,Heroin,11
2016,16-Apr,Putnam,4,Heroin,7
2016,16-May,Putnam,5,Alcohol,6
2016,16-May,Putnam,5,Heroin,10
2016,16-Jun,Putnam,6,Alcohol,10
2016,16-Jun,Putnam,6,Heroin,6
2016,15-Jul,Putnam,7,Alcohol,14
2016,15-Jul,Putnam,7,Heroin,13
2016,15-Aug,Putnam,8,Alcohol,12
2016,15-Aug,Putnam,8,Heroin,9
2016,15-Sep,Putnam,9,Heroin,16
2016,15-Oct,Putnam,10,Alcohol,8
2016,15-Oct,Putnam,10,Heroin,7
2016,15-Nov,Putnam,11,Alcohol,8
2016,15-Nov,Putnam,11,Heroin,11
2016,15-Dec,Putnam,12,Heroin,8
2016,16-Jan,Ridgefield,1,Alcohol,8
2016,16-Mar,Ridgefield,3,Alcohol,9
2016,16-Jun,Ridgefield,6,Alcohol,6
2016,15-Jul,Ridgefield,7,Alcohol,8
2016,15-Jul,Ridgefield,7,Heroin,6
2016,15-Sep,Ridgefield,9,Alcohol,6
2016,15-Oct,Ridgefield,10,Heroin,6
2016,16-Jan,Rocky Hill,1,Alcohol,6
2016,16-Jun,Windham,6,Heroin,54
2016,16-Feb,Rocky Hill,2,Heroin,8
2016,16-Mar,Rocky Hill,3,Alcohol,6
2016,16-Mar,Rocky Hill,3,Heroin,8
2016,16-May,Rocky Hill,5,Heroin,7
2016,16-Jun,Rocky Hill,6,Alcohol,12
2016,15-Jul,Rocky Hill,7,Heroin,9
2016,15-Aug,Rocky Hill,8,Alcohol,10
2016,15-Sep,Rocky Hill,9,Alcohol,9
2016,15-Sep,Rocky Hill,9,Heroin,7
2016,15-Oct,Rocky Hill,10,Heroin,6
2016,15-Nov,Rocky Hill,11,Heroin,7
2016,15-Dec,Rocky Hill,12,Heroin,6
2016,16-Feb,Salem,2,Alcohol,6
2016,16-Apr,Salem,4,Heroin,7
2016,16-Jan,Seymour,1,Alcohol,14
2016,16-Feb,Seymour,2,Alcohol,10
2016,16-Feb,Seymour,2,Heroin,6
2016,16-Mar,Seymour,3,Alcohol,9
2016,16-Mar,Seymour,3,Heroin,7
2016,16-Apr,Seymour,4,Alcohol,15
2016,16-May,Seymour,5,Alcohol,11
2016,16-Jun,Seymour,6,Alcohol,12
2016,16-Jun,Seymour,6,Heroin,9
2016,15-Jul,Seymour,7,Alcohol,13
2016,15-Jul,Seymour,7,Heroin,7
2016,15-Aug,Seymour,8,Alcohol,11
2016,15-Aug,Seymour,8,Heroin,7
2016,15-Sep,Seymour,9,Alcohol,12
2016,15-Sep,Seymour,9,Heroin,13
2016,15-Oct,Seymour,10,Alcohol,8
2016,15-Oct,Seymour,10,Heroin,14
2016,15-Nov,Seymour,11,Alcohol,6
2016,15-Nov,Seymour,11,Heroin,6
2016,15-Dec,Seymour,12,Alcohol,13
2016,15-Dec,Seymour,12,Heroin,8
2016,16-Mar,Sharon,3,Alcohol,7
2016,16-Apr,Sharon,4,Alcohol,6
2016,16-May,Sharon,5,Alcohol,9
2016,16-Jun,Sharon,6,Alcohol,8
2016,15-Sep,Sharon,9,Alcohol,8
2016,15-Nov,Sharon,11,Heroin,6
2016,15-Dec,Sharon,12,Alcohol,6
2016,16-Jan,Shelton,1,Alcohol,17
2016,16-Jan,Shelton,1,Heroin,20
2016,16-Feb,Shelton,2,Alcohol,21
2016,16-Feb,Shelton,2,Heroin,27
2016,16-Mar,Shelton,3,Alcohol,25
2016,16-Mar,Shelton,3,Heroin,20
2016,16-Mar,Shelton,3,"Marijuana, Hashish, THC",6
2016,16-Apr,Shelton,4,Alcohol,28
2016,16-Apr,Shelton,4,Heroin,20
2016,15-Nov,South Windsor,11,Heroin,6
2016,16-May,Shelton,5,Alcohol,20
2016,16-May,Shelton,5,Heroin,22
2016,16-Jun,Shelton,6,Alcohol,21
2016,16-Jun,Shelton,6,Heroin,24
2016,15-Jul,Shelton,7,Alcohol,15
2016,15-Jul,Shelton,7,Heroin,22
2016,15-Aug,Shelton,8,Alcohol,22
2016,15-Aug,Shelton,8,Heroin,18
2016,15-Sep,Shelton,9,Alcohol,18
2016,15-Sep,Shelton,9,Heroin,26
2016,15-Sep,Shelton,9,"Marijuana, Hashish, THC",6
2016,15-Oct,Shelton,10,Alcohol,17
2016,15-Oct,Shelton,10,Heroin,21
2016,15-Nov,Shelton,11,Alcohol,10
2016,15-Nov,Shelton,11,Heroin,23
2016,15-Dec,Shelton,12,Alcohol,13
2016,15-Dec,Shelton,12,Heroin,23
2016,16-Jan,Simsbury,1,Alcohol,6
2016,16-Jun,Simsbury,6,Alcohol,6
2016,15-Jul,Simsbury,7,Alcohol,6
2016,15-Jul,Simsbury,7,Heroin,7
2016,15-Aug,Simsbury,8,Heroin,6
2016,15-Sep,Simsbury,9,Heroin,7
2016,15-Oct,Simsbury,10,Heroin,7
2016,16-Jan,Somers,1,Heroin,7
2016,16-Jun,Somers,6,Alcohol,7
2016,15-Jul,Somers,7,Heroin,6
2016,15-Aug,Somers,8,Heroin,7
2016,15-Oct,Somers,10,Heroin,9
2016,16-Jun,Stafford,6,Alcohol,11
2016,15-Nov,Somers,11,Heroin,8
2016,16-Jan,South Windsor,1,Alcohol,6
2016,16-Jan,South Windsor,1,Heroin,10
2016,16-Apr,South Windsor,4,Alcohol,7
2016,16-May,South Windsor,5,Heroin,8
2016,16-Jun,South Windsor,6,Alcohol,6
2016,15-Sep,South Windsor,9,Heroin,6
2016,16-Feb,Southbury,2,Heroin,9
2016,16-Mar,Southbury,3,Alcohol,8
2016,16-Mar,Southbury,3,Heroin,8
2016,15-Jul,Southbury,7,Alcohol,13
2016,15-Aug,Southbury,8,Alcohol,10
2016,15-Sep,Southbury,9,Heroin,6
2016,15-Oct,Southbury,10,Alcohol,6
2016,15-Oct,Southbury,10,Heroin,13
2016,15-Nov,Southbury,11,Heroin,9
2016,15-Dec,Southbury,12,Heroin,10
2016,16-Jan,Southington,1,Alcohol,19
2016,16-Jan,Southington,1,Heroin,29
2016,16-Jan,Southington,1,"Marijuana, Hashish, THC",7
2016,16-Feb,Southington,2,Alcohol,21
2016,16-Feb,Southington,2,Heroin,30
2016,16-Mar,Southington,3,Alcohol,20
2016,16-Mar,Southington,3,Heroin,28
2016,16-Apr,Southington,4,Alcohol,12
2016,16-Apr,Southington,4,Heroin,28
2016,16-May,Southington,5,Alcohol,22
2016,16-May,Southington,5,Heroin,34
2016,16-Jun,Southington,6,Alcohol,27
2016,16-Jun,Southington,6,Heroin,19
2016,15-Jul,Southington,7,Alcohol,22
2016,15-Jul,Southington,7,Heroin,26
2016,15-Aug,Southington,8,Alcohol,12
2016,15-Aug,Southington,8,Heroin,21
2016,15-Sep,Southington,9,Alcohol,18
2016,15-Sep,Southington,9,Heroin,26
2016,15-Oct,Southington,10,Alcohol,27
2016,15-Oct,Southington,10,Heroin,30
2016,15-Nov,Southington,11,Alcohol,20
2016,15-Nov,Southington,11,Heroin,19
2016,15-Dec,Southington,12,Alcohol,21
2016,15-Dec,Southington,12,Heroin,14
2016,15-Jul,Sprague,7,Heroin,6
2016,15-Aug,Sprague,8,Alcohol,7
2016,15-Sep,Sprague,9,Alcohol,14
2016,15-Nov,Sprague,11,Heroin,7
2016,16-Jan,Stafford,1,Alcohol,8
2016,16-Jan,Stafford,1,Heroin,8
2016,16-Feb,Stafford,2,Heroin,8
2016,16-Mar,Stafford,3,Heroin,8
2016,16-Apr,Stafford,4,Heroin,6
2016,16-May,Stafford,5,Alcohol,7
2016,15-Jul,Stafford,7,Alcohol,10
2016,15-Aug,Stafford,8,Heroin,7
2016,15-Sep,Stafford,9,Heroin,9
2016,15-Oct,Stafford,10,Alcohol,9
2016,15-Oct,Stafford,10,Heroin,15
2016,15-Dec,Stafford,12,Alcohol,8
2016,16-Jan,Stamford,1,Alcohol,32
2016,16-Jan,Stamford,1,Heroin,31
2016,16-Jan,Stamford,1,"Marijuana, Hashish, THC",14
2016,16-Jan,Stamford,1,Other Opiates and Synthetics,7
2016,16-Feb,Stamford,2,Alcohol,47
2016,16-Feb,Stamford,2,Benzodiazepines,6
2016,16-Feb,Stamford,2,Heroin,18
2016,16-Feb,Stamford,2,"Marijuana, Hashish, THC",30
2016,16-Mar,Stamford,3,Alcohol,52
2016,16-Mar,Stamford,3,Heroin,20
2016,16-Mar,Stamford,3,"Marijuana, Hashish, THC",18
2016,16-Mar,Stamford,3,PCP,6
2016,16-Apr,Stamford,4,Alcohol,50
2016,16-Apr,Stamford,4,Heroin,27
2016,16-Apr,Stamford,4,"Marijuana, Hashish, THC",26
2016,16-Apr,Stamford,4,Other Opiates and Synthetics,6
2016,16-May,Stamford,5,Alcohol,42
2016,16-May,Stamford,5,Heroin,24
2016,16-May,Stamford,5,"Marijuana, Hashish, THC",22
2016,16-May,Stamford,5,PCP,6
2016,16-Jun,Stamford,6,Alcohol,28
2016,16-Jun,Stamford,6,Crack,7
2016,16-Jun,Stamford,6,Heroin,20
2016,16-Jun,Stamford,6,"Marijuana, Hashish, THC",9
2016,16-Jun,Stamford,6,Other Opiates and Synthetics,6
2016,15-Jul,Stamford,7,Alcohol,51
2016,15-Jul,Stamford,7,Heroin,25
2016,15-Jul,Stamford,7,"Marijuana, Hashish, THC",25
2016,15-Aug,Stamford,8,Alcohol,30
2016,15-Aug,Stamford,8,Heroin,27
2016,15-Aug,Stamford,8,"Marijuana, Hashish, THC",17
2016,15-Sep,Stamford,9,Alcohol,20
2016,15-Sep,Stamford,9,Heroin,18
2016,15-Sep,Stamford,9,"Marijuana, Hashish, THC",10
2016,15-Sep,Stamford,9,Other Opiates and Synthetics,6
2016,15-Oct,Stamford,10,Alcohol,22
2016,15-Oct,Stamford,10,Heroin,18
2016,15-Oct,Stamford,10,"Marijuana, Hashish, THC",12
2016,15-Nov,Stamford,11,Alcohol,20
2016,15-Nov,Stamford,11,Heroin,28
2016,15-Nov,Stamford,11,"Marijuana, Hashish, THC",9
2016,15-Dec,Stamford,12,Alcohol,48
2016,15-Dec,Stamford,12,Cocaine,6
2016,15-Dec,Stamford,12,Heroin,25
2016,15-Dec,Stamford,12,"Marijuana, Hashish, THC",16
2016,15-Dec,Stamford,12,Other Opiates and Synthetics,6
2016,16-Jan,Sterling,1,Heroin,9
2016,16-Mar,Sterling,3,Heroin,6
2016,16-Apr,Sterling,4,Heroin,10
2016,16-Jun,Sterling,6,Heroin,7
2016,16-Jan,Stonington,1,Alcohol,8
2016,16-Jan,Stonington,1,Heroin,7
2016,16-Feb,Stonington,2,Alcohol,10
2016,16-Mar,Stonington,3,Alcohol,8
2016,16-Mar,Stonington,3,Heroin,7
2016,16-Apr,Stonington,4,Alcohol,10
2016,16-May,Stonington,5,Alcohol,13
2016,16-Jun,Stonington,6,Alcohol,13
2016,15-Jul,Stonington,7,Alcohol,11
2016,15-Aug,Stonington,8,Alcohol,11
2016,15-Sep,Stonington,9,Alcohol,18
2016,15-Oct,Stonington,10,Alcohol,11
2016,15-Nov,Stonington,11,Alcohol,12
2016,15-Dec,Stonington,12,Alcohol,12
2016,16-Jan,Stratford,1,Alcohol,12
2016,16-Jan,Stratford,1,Heroin,25
2016,16-Feb,Stratford,2,Alcohol,7
2016,16-Feb,Stratford,2,Heroin,23
2016,16-Feb,Stratford,2,"Marijuana, Hashish, THC",13
2016,16-Mar,Stratford,3,Alcohol,17
2016,16-Mar,Stratford,3,Heroin,20
2016,16-Mar,Stratford,3,Other Opiates and Synthetics,8
2016,16-Apr,Stratford,4,Alcohol,14
2016,16-Apr,Stratford,4,Heroin,26
2016,16-May,Stratford,5,Alcohol,8
2016,16-May,Stratford,5,Heroin,12
2016,16-May,Stratford,5,Other Opiates and Synthetics,6
2016,16-Jun,Stratford,6,Alcohol,13
2016,16-Jun,Stratford,6,Heroin,30
2016,16-Jun,Stratford,6,"Marijuana, Hashish, THC",6
2016,15-Jul,Stratford,7,Alcohol,18
2016,15-Jul,Stratford,7,Heroin,28
2016,15-Jul,Stratford,7,"Marijuana, Hashish, THC",9
2016,15-Jul,Stratford,7,Other Opiates and Synthetics,8
2016,15-Aug,Stratford,8,Alcohol,13
2016,15-Aug,Stratford,8,Heroin,20
2016,15-Aug,Stratford,8,"Marijuana, Hashish, THC",7
2016,15-Sep,Stratford,9,Alcohol,13
2016,15-Sep,Stratford,9,Heroin,25
2016,15-Sep,Stratford,9,Other Opiates and Synthetics,7
2016,15-Oct,Stratford,10,Alcohol,11
2016,15-Oct,Stratford,10,Heroin,25
2016,15-Oct,Stratford,10,"Marijuana, Hashish, THC",9
2016,15-Nov,Stratford,11,Alcohol,14
2016,15-Nov,Stratford,11,Heroin,40
2016,15-Dec,Stratford,12,Alcohol,14
2016,15-Dec,Stratford,12,Heroin,19
2016,15-Dec,Stratford,12,"Marijuana, Hashish, THC",7
2016,15-Dec,Stratford,12,Other Opiates and Synthetics,6
2016,16-Jan,Suffield,1,Alcohol,6
2016,16-Mar,Suffield,3,Alcohol,8
2016,16-Jun,Suffield,6,Alcohol,6
2016,15-Nov,Suffield,11,Alcohol,8
2016,15-Dec,Suffield,12,Heroin,7
2016,16-Jan,Thomaston,1,Alcohol,7
2016,16-Feb,Thomaston,2,Alcohol,6
2016,16-Mar,Thomaston,3,Alcohol,13
2016,16-Mar,Thomaston,3,Heroin,6
2016,16-May,Thomaston,5,Alcohol,6
2016,16-May,Thomaston,5,Heroin,6
2016,15-Oct,Thomaston,10,Alcohol,6
2016,15-Dec,Thomaston,12,Heroin,6
2016,16-Jan,Thompson,1,Alcohol,9
2016,16-Jun,Thompson,6,Heroin,6
2016,15-Jul,Thompson,7,Alcohol,8
2016,15-Aug,Thompson,8,Alcohol,6
2016,15-Oct,Thompson,10,Alcohol,7
2016,15-Oct,Thompson,10,Heroin,6
2016,16-Feb,Tolland,2,Heroin,10
2016,15-Dec,Tolland,12,Alcohol,6
2016,16-Jan,Torrington,1,Alcohol,39
2016,16-Jan,Torrington,1,Cocaine,6
2016,16-Jan,Torrington,1,Crack,7
2016,16-Jan,Torrington,1,Heroin,84
2016,16-Jan,Torrington,1,"Marijuana, Hashish, THC",13
2016,16-Jan,Torrington,1,Other Opiates and Synthetics,8
2016,16-Feb,Torrington,2,Alcohol,45
2016,16-Feb,Torrington,2,Heroin,71
2016,16-Feb,Torrington,2,Other Opiates and Synthetics,6
2016,16-Mar,Torrington,3,Alcohol,48
2016,16-Mar,Torrington,3,Cocaine,6
2016,16-Mar,Torrington,3,Crack,7
2016,16-Mar,Torrington,3,Heroin,79
2016,16-Mar,Torrington,3,"Marijuana, Hashish, THC",14
2016,16-Mar,Torrington,3,Other Opiates and Synthetics,7
2016,16-Apr,Torrington,4,Alcohol,41
2016,16-Apr,Torrington,4,Crack,9
2016,16-Apr,Torrington,4,Heroin,78
2016,16-May,Torrington,5,Alcohol,51
2016,16-May,Torrington,5,Crack,6
2016,16-May,Torrington,5,Heroin,73
2016,16-May,Torrington,5,"Marijuana, Hashish, THC",13
2016,16-May,Torrington,5,Other Opiates and Synthetics,6
2016,16-Jun,Torrington,6,Alcohol,46
2016,15-Nov,Wallingford,11,Alcohol,11
2016,16-Jun,Torrington,6,Cocaine,7
2016,16-Jun,Torrington,6,Heroin,65
2016,16-Jun,Torrington,6,"Marijuana, Hashish, THC",12
2016,16-Jun,Torrington,6,Other Opiates and Synthetics,9
2016,15-Jul,Torrington,7,Alcohol,46
2016,15-Jul,Torrington,7,Heroin,62
2016,15-Jul,Torrington,7,"Marijuana, Hashish, THC",19
2016,15-Jul,Torrington,7,Other Opiates and Synthetics,6
2016,15-Aug,Torrington,8,Alcohol,41
2016,15-Aug,Torrington,8,Heroin,88
2016,15-Aug,Torrington,8,"Marijuana, Hashish, THC",10
2016,15-Aug,Torrington,8,Other Opiates and Synthetics,6
2016,15-Sep,Torrington,9,Alcohol,43
2016,15-Sep,Torrington,9,Crack,7
2016,15-Sep,Torrington,9,Heroin,76
2016,15-Sep,Torrington,9,"Marijuana, Hashish, THC",15
2016,15-Oct,Torrington,10,Alcohol,54
2016,15-Oct,Torrington,10,Cocaine,6
2016,15-Oct,Torrington,10,Heroin,77
2016,15-Oct,Torrington,10,"Marijuana, Hashish, THC",12
2016,15-Oct,Torrington,10,Other Opiates and Synthetics,7
2016,15-Nov,Torrington,11,Alcohol,38
2016,15-Nov,Torrington,11,Heroin,54
2016,15-Dec,Torrington,12,Alcohol,39
2016,15-Dec,Torrington,12,Cocaine,7
2016,15-Dec,Torrington,12,Heroin,82
2016,15-Dec,Torrington,12,"Marijuana, Hashish, THC",12
2016,15-Dec,Torrington,12,Other Opiates and Synthetics,9
2016,16-Jan,Trumbull,1,Alcohol,8
2016,16-Jan,Trumbull,1,Heroin,9
2016,16-Feb,Trumbull,2,Alcohol,8
2016,16-Feb,Trumbull,2,Heroin,12
2016,16-Mar,Trumbull,3,Alcohol,9
2016,16-Mar,Trumbull,3,Heroin,14
2016,16-Apr,Trumbull,4,Heroin,11
2016,16-May,Trumbull,5,Heroin,12
2016,16-Jun,Trumbull,6,Heroin,15
2016,15-Jul,Trumbull,7,Heroin,14
2016,15-Aug,Trumbull,8,Alcohol,7
2016,15-Aug,Trumbull,8,Heroin,13
2016,15-Sep,Trumbull,9,Heroin,8
2016,15-Oct,Trumbull,10,Heroin,7
2016,15-Nov,Trumbull,11,Heroin,6
2016,15-Dec,Trumbull,12,Heroin,10
2016,16-Jan,Vernon,1,Alcohol,18
2016,16-Jan,Vernon,1,Heroin,10
2016,16-Feb,Vernon,2,Alcohol,12
2016,16-Feb,Vernon,2,Heroin,15
2016,16-Mar,Vernon,3,Alcohol,10
2016,16-Mar,Vernon,3,Heroin,14
2016,16-Apr,Vernon,4,Alcohol,8
2016,16-Apr,Vernon,4,Heroin,11
2016,16-May,Vernon,5,Alcohol,8
2016,16-May,Vernon,5,Heroin,10
2016,16-Jun,Vernon,6,Alcohol,14
2016,16-Jun,Vernon,6,Heroin,14
2016,15-Jul,Vernon,7,Alcohol,19
2016,15-Jul,Vernon,7,Heroin,19
2016,15-Aug,Vernon,8,Alcohol,20
2016,15-Aug,Vernon,8,Heroin,17
2016,15-Sep,Vernon,9,Heroin,13
2016,15-Oct,Vernon,10,Heroin,16
2016,15-Nov,Vernon,11,Alcohol,7
2016,15-Nov,Vernon,11,Heroin,12
2016,15-Dec,Vernon,12,Heroin,16
2016,16-Jan,Wallingford,1,Alcohol,10
2016,16-Jan,Wallingford,1,Heroin,13
2016,16-Feb,Wallingford,2,Alcohol,17
2016,16-Feb,Wallingford,2,Heroin,20
2016,16-Mar,Wallingford,3,Alcohol,16
2016,16-Mar,Wallingford,3,Heroin,15
2016,16-Apr,Wallingford,4,Alcohol,17
2016,16-Apr,Wallingford,4,Heroin,48
2016,16-May,Wallingford,5,Alcohol,9
2016,16-May,Wallingford,5,Heroin,12
2016,16-Jun,Wallingford,6,Alcohol,10
2016,16-Jun,Wallingford,6,Heroin,12
2016,15-Jul,Wallingford,7,Alcohol,8
2016,15-Jul,Wallingford,7,Heroin,15
2016,15-Aug,Wallingford,8,Alcohol,15
2016,15-Aug,Wallingford,8,Heroin,15
2016,15-Sep,Wallingford,9,Alcohol,16
2016,15-Sep,Wallingford,9,Heroin,8
2016,15-Sep,Wallingford,9,Other Opiates and Synthetics,7
2016,15-Oct,Wallingford,10,Alcohol,13
2016,15-Oct,Wallingford,10,Heroin,18
2016,15-Nov,Wallingford,11,Heroin,18
2016,15-Dec,Wallingford,12,Alcohol,6
2016,15-Dec,Wallingford,12,Heroin,12
2016,16-Jan,Waterbury,1,Alcohol,122
2016,16-Jan,Waterbury,1,Cocaine,27
2016,16-Jan,Waterbury,1,Crack,19
2016,16-Jan,Waterbury,1,Heroin,120
2016,16-Jan,Waterbury,1,"Marijuana, Hashish, THC",93
2016,16-Jan,Waterbury,1,Other Opiates and Synthetics,19
2016,16-Jan,Waterbury,1,PCP,11
2016,16-Feb,Waterbury,2,Alcohol,122
2016,16-Feb,Waterbury,2,Cocaine,20
2016,16-Feb,Waterbury,2,Crack,21
2016,16-Feb,Waterbury,2,Heroin,145
2016,16-Feb,Waterbury,2,"Marijuana, Hashish, THC",98
2016,16-Feb,Waterbury,2,Other Opiates and Synthetics,15
2016,16-Feb,Waterbury,2,PCP,10
2016,16-Mar,Waterbury,3,Alcohol,133
2016,16-Mar,Waterbury,3,Benzodiazepines,8
2016,16-Mar,Waterbury,3,Cocaine,24
2016,16-Mar,Waterbury,3,Crack,33
2016,16-Mar,Waterbury,3,Heroin,172
2016,16-Mar,Waterbury,3,"Marijuana, Hashish, THC",106
2016,16-Mar,Waterbury,3,Other Opiates and Synthetics,20
2016,16-Mar,Waterbury,3,PCP,18
2016,16-Apr,Waterbury,4,Alcohol,141
2016,16-Apr,Waterbury,4,Benzodiazepines,6
2016,16-Apr,Waterbury,4,Cocaine,19
2016,16-Apr,Waterbury,4,Crack,22
2016,16-Apr,Waterbury,4,Heroin,151
2016,16-Apr,Waterbury,4,"Marijuana, Hashish, THC",96
2016,16-Apr,Waterbury,4,Other Opiates and Synthetics,14
2016,16-Apr,Waterbury,4,PCP,10
2016,16-May,Waterbury,5,Alcohol,113
2016,16-May,Waterbury,5,Benzodiazepines,8
2016,16-May,Waterbury,5,Cocaine,17
2016,16-May,Waterbury,5,Crack,16
2016,16-May,Waterbury,5,Heroin,156
2016,16-May,Waterbury,5,"Marijuana, Hashish, THC",88
2016,16-May,Waterbury,5,Other Opiates and Synthetics,19
2016,16-May,Waterbury,5,PCP,14
2016,16-Jun,Waterbury,6,Alcohol,116
2016,16-Jun,Waterbury,6,Benzodiazepines,6
2016,16-Jun,Waterbury,6,Cocaine,17
2016,16-Jun,Waterbury,6,Crack,20
2016,16-Jun,Waterbury,6,Heroin,160
2016,16-Jun,Waterbury,6,"Marijuana, Hashish, THC",80
2016,16-Jun,Waterbury,6,Other Opiates and Synthetics,21
2016,16-Jun,Waterbury,6,PCP,8
2016,15-Jul,Waterbury,7,Alcohol,116
2016,15-Jul,Waterbury,7,Benzodiazepines,6
2016,15-Jul,Waterbury,7,Cocaine,26
2016,15-Jul,Waterbury,7,Crack,18
2016,15-Jul,Waterbury,7,Heroin,139
2016,15-Jul,Waterbury,7,"Marijuana, Hashish, THC",92
2016,15-Jul,Waterbury,7,Other Opiates and Synthetics,10
2016,15-Jul,Waterbury,7,PCP,10
2016,15-Aug,Waterbury,8,Alcohol,121
2016,15-Aug,Waterbury,8,Cocaine,22
2016,15-Aug,Waterbury,8,Crack,16
2016,15-Aug,Waterbury,8,Heroin,159
2016,15-Aug,Waterbury,8,"Marijuana, Hashish, THC",88
2016,15-Aug,Waterbury,8,Other Opiates and Synthetics,21
2016,15-Aug,Waterbury,8,PCP,8
2016,15-Sep,Waterbury,9,Alcohol,121
2016,15-Sep,Waterbury,9,Cocaine,17
2016,15-Sep,Waterbury,9,Crack,21
2016,15-Sep,Waterbury,9,Heroin,123
2016,15-Sep,Waterbury,9,"Marijuana, Hashish, THC",92
2016,15-Sep,Waterbury,9,Other Opiates and Synthetics,18
2016,15-Sep,Waterbury,9,PCP,11
2016,15-Oct,Waterbury,10,Alcohol,114
2016,15-Oct,Waterbury,10,Cocaine,24
2016,15-Oct,Waterbury,10,Crack,21
2016,15-Oct,Waterbury,10,Heroin,144
2016,15-Oct,Waterbury,10,"Marijuana, Hashish, THC",96
2016,15-Oct,Waterbury,10,Other Opiates and Synthetics,27
2016,15-Oct,Waterbury,10,PCP,14
2016,15-Nov,Waterbury,11,Alcohol,84
2016,15-Nov,Waterbury,11,Benzodiazepines,7
2016,15-Nov,Waterbury,11,Cocaine,15
2016,15-Nov,Waterbury,11,Crack,12
2016,15-Nov,Waterbury,11,Heroin,145
2016,15-Nov,Waterbury,11,"Marijuana, Hashish, THC",60
2016,15-Nov,Waterbury,11,Other Opiates and Synthetics,16
2016,15-Nov,Waterbury,11,PCP,7
2016,15-Dec,Waterbury,12,Alcohol,96
2016,15-Dec,Waterbury,12,Cocaine,14
2016,15-Dec,Waterbury,12,Crack,17
2016,15-Dec,Waterbury,12,Heroin,147
2016,15-Dec,Waterbury,12,"Marijuana, Hashish, THC",86
2016,15-Dec,Waterbury,12,Other Opiates and Synthetics,12
2016,15-Dec,Waterbury,12,PCP,14
2016,16-Jan,Waterford,1,Alcohol,8
2016,16-Jan,Waterford,1,Heroin,12
2016,16-Feb,Waterford,2,Alcohol,9
2016,16-Feb,Waterford,2,Heroin,12
2016,16-Mar,Waterford,3,Alcohol,14
2016,16-Mar,Waterford,3,Heroin,17
2016,16-Apr,Waterford,4,Alcohol,11
2016,16-Apr,Waterford,4,Heroin,9
2016,16-May,Waterford,5,Alcohol,15
2016,16-May,Waterford,5,Heroin,14
2016,16-Jun,Waterford,6,Alcohol,13
2016,15-Jul,Waterford,7,Alcohol,16
2016,15-Jul,Waterford,7,Heroin,15
2016,15-Aug,Waterford,8,Alcohol,16
2016,15-Aug,Waterford,8,Heroin,7
2016,15-Sep,Waterford,9,Alcohol,14
2016,15-Oct,Waterford,10,Alcohol,11
2016,15-Oct,Waterford,10,Heroin,6
2016,15-Nov,Waterford,11,Alcohol,11
2016,15-Nov,Waterford,11,Heroin,9
2016,15-Dec,Waterford,12,Alcohol,15
2016,16-Jan,Watertown,1,Alcohol,15
2016,16-Jan,Watertown,1,Heroin,19
2016,16-Feb,Watertown,2,Heroin,16
2016,16-Mar,Watertown,3,Alcohol,6
2016,16-Mar,Watertown,3,Heroin,22
2016,16-Apr,Watertown,4,Alcohol,6
2016,16-Apr,Watertown,4,Heroin,16
2016,16-May,Watertown,5,Alcohol,8
2016,16-May,Watertown,5,Heroin,10
2016,16-Jun,Watertown,6,Alcohol,24
2016,16-Jun,Watertown,6,Heroin,20
2016,15-Jul,Watertown,7,Alcohol,13
2016,15-Jul,Watertown,7,Heroin,20
2016,15-Aug,Watertown,8,Alcohol,11
2016,15-Aug,Watertown,8,Heroin,7
2016,15-Sep,Watertown,9,Alcohol,10
2016,15-Sep,Watertown,9,Heroin,14
2016,15-Oct,Watertown,10,Heroin,14
2016,15-Nov,Watertown,11,Alcohol,8
2016,15-Nov,Watertown,11,Heroin,11
2016,15-Dec,Watertown,12,Alcohol,13
2016,15-Dec,Watertown,12,Heroin,16
2016,16-Jan,West Hartford,1,Alcohol,20
2016,16-Jan,West Hartford,1,Heroin,11
2016,16-Feb,West Hartford,2,Alcohol,15
2016,16-Feb,West Hartford,2,Heroin,6
2016,16-Mar,West Hartford,3,Alcohol,27
2016,16-Mar,West Hartford,3,Heroin,13
2016,16-Apr,West Hartford,4,Alcohol,18
2016,16-Apr,West Hartford,4,Heroin,6
2016,16-Apr,West Hartford,4,"Marijuana, Hashish, THC",7
2016,16-May,West Hartford,5,Alcohol,19
2016,16-May,West Hartford,5,Heroin,8
2016,16-May,West Hartford,5,"Marijuana, Hashish, THC",7
